$GNRMC,030838.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*72
$GNRMC,030840.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7D
$GNRMC,030841.000,A,2234.1984,N,11434.4223,E,0.85,347.29,100521,,,A*78
$GNRMC,030842.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7F
$GNRMC,030843.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7E
$GNRMC,030844.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*79
$GNRMC,030846.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7B
$GNRMC,030847.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7A
$GNRMC,030848.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*75
$GNRMC,030849.000,A,2234.1984,N,11434.4223,E,0.90,129.29,100521,,,A*7E
$GNRMC,030850.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7C
$GNRMC,030851.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7D
$GNRMC,030852.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7E
$GNRMC,030853.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7F
$GNRMC,030854.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*78
$GNRMC,030855.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*79
$GNRMC,030856.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7A
$GNRMC,030857.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7B
$GNRMC,030858.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*74
$GNRMC,030859.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*75
$GNRMC,030900.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*78
$GNRMC,030901.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*79
$GNRMC,030902.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7A
$GNRMC,030903.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7B
$GNRMC,030904.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7C
$GNRMC,030905.000,A,2234.1984,N,11434.4223,E,0.00,137.07,100521,,,A*7D
$GNRMC,030906.000,A,2234.1984,N,11434.4223,E,0.85,310.63,100521,,,A*76
$GNRMC,030907.000,A,2234.2009,N,11434.4238,E,0.96,332.71,100521,,,A*73
$GNRMC,030908.000,A,2234.2010,N,11434.4238,E,0.00,332.71,100521,,,A*7B
$GNRMC,030909.000,A,2234.2009,N,11434.4239,E,0.00,138.97,100521,,,A*73
$GNRMC,030910.000,A,2234.2008,N,11434.4240,E,1.60,309.02,100521,,,A*7F
$GNRMC,030911.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*79
$GNRMC,030912.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7A
$GNRMC,030913.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7B
$GNRMC,030914.000,A,2234.2008,N,11434.4240,E,0.80,338.43,100521,,,A*73
$GNRMC,030915.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7D
$GNRMC,030916.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7E
$GNRMC,030917.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7F
$GNRMC,030918.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*70
$GNRMC,030919.000,A,2234.2008,N,11434.4240,E,0.79,275.77,100521,,,A*77
$GNRMC,030920.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7B
$GNRMC,030921.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7A
$GNRMC,030922.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*79
$GNRMC,030923.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*78
$GNRMC,030924.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7F
$GNRMC,030925.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7E
$GNRMC,030926.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7D
$GNRMC,030927.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7C
$GNRMC,030929.000,A,2234.2008,N,11434.4240,E,0.86,353.75,100521,,,A*73
$GNRMC,030930.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7A
$GNRMC,030931.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7B
$GNRMC,030932.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*78
$GNRMC,030933.000,A,2234.2008,N,11434.4240,E,0.82,34.65,100521,,,A*4F
$GNRMC,030935.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7F
$GNRMC,030936.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7C
$GNRMC,030937.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7D
$GNRMC,030938.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*72
$GNRMC,030939.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*73
$GNRMC,030941.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7C
$GNRMC,030942.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7F
$GNRMC,030943.000,A,2234.2008,N,11434.4240,E,0.87,20.66,100521,,,A*4B
$GNRMC,030944.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*79
$GNRMC,030945.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*78
$GNRMC,030946.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7B
$GNRMC,030947.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7A
$GNRMC,030948.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*75
$GNRMC,030949.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*74
$GNRMC,030950.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7C
$GNRMC,030951.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7D
$GNRMC,030952.000,A,2234.2008,N,11434.4240,E,0.85,354.81,100521,,,A*70
$GNRMC,030953.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7F
$GNRMC,030954.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*78
$GNRMC,030955.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*79
$GNRMC,030956.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7A
$GNRMC,030957.000,A,2234.2008,N,11434.4240,E,0.00,309.02,100521,,,A*7B
